,MSZoning,Street,MSSubClass,LotArea,LandSlope,BldgType,HouseStyle,RoofStyle,RoofMatl,ExteriorComb,ExteriorCondComb,MasVnrType,MasVnrArea,Foundation,BsmtCondComb,TotalBsmtSF,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,KitchenAbvGr,KitchenQual,TotalBaths,1stFlrSF,2ndFlrSF,FireplaceComb,HeatingCOmb,CentralAir,TotalPorchArea,WoodDeckSF,GarageArea,PoolArea,Utilities,Electrical,MiscVal,SaleType,SaleCondition,OverallCondComb
1122,10,2,20,8926,3,65,50,3,80,6,9,0,0.0,3,9,672,0,960,3,5,1,3,1.0,960,0,0,15,1,160,64,288,0,4,4,0,6,1,12
1123,10,2,20,9405,3,65,50,5,80,36,15,0,0.0,3,9,698,0,698,2,4,1,3,1.0,698,0,0,15,1,200,0,0,0,4,6,0,10,6,45
1124,10,2,80,9125,3,65,55,3,80,12,9,3,170.0,4,12,384,0,1482,3,7,1,4,2.5,812,670,3,12,1,25,100,392,0,4,6,0,10,6,35
1125,10,2,20,10434,3,65,50,3,80,22,9,0,0.0,3,9,1005,0,1005,2,5,1,2,1.0,1005,0,3,9,1,0,0,672,0,4,6,0,10,6,20
1126,10,2,120,3684,3,85,50,5,80,36,12,3,130.0,4,12,1373,0,1555,2,7,1,4,2.0,1555,0,3,15,1,20,143,660,0,4,6,0,10,6,35
1127,10,2,20,14572,3,65,50,5,80,36,12,0,0.0,4,12,1530,0,1530,3,7,1,4,2.0,1530,0,4,15,1,36,144,630,0,4,6,0,10,4,35
1128,10,2,60,11796,3,65,80,3,80,36,12,0,0.0,4,12,847,0,1959,4,8,1,4,2.5,847,1112,4,15,1,48,100,434,0,4,6,0,10,6,35
1129,6,2,90,7200,3,75,65,3,80,4,9,3,180.0,3,12,936,0,936,2,4,1,3,1.0,936,0,0,9,1,0,49,672,0,4,6,0,10,6,25
1130,10,2,50,7804,3,65,75,3,80,16,9,0,0.0,2,9,1122,0,1981,4,7,1,4,2.0,1328,653,6,9,1,44,431,576,0,4,6,0,10,6,12
1131,10,2,20,10712,3,65,50,3,80,12,9,0,0.0,4,12,974,0,974,3,5,1,3,1.0,974,0,0,9,1,28,0,0,0,4,6,0,1,1,25
1132,6,2,70,9900,3,65,80,3,80,8,9,0,0.0,2,9,1008,0,2210,5,8,1,2,2.0,1178,1032,0,6,1,48,0,205,0,4,6,0,10,6,24
1133,10,2,60,9828,3,65,80,3,80,36,12,0,0.0,4,12,1128,0,2020,3,8,1,4,2.5,1142,878,3,15,1,155,0,466,0,4,6,0,10,6,40
1134,10,2,60,8773,3,65,80,3,80,36,9,0,0.0,4,12,916,0,1600,3,7,1,3,2.5,916,684,3,12,1,38,100,460,0,4,6,0,10,6,30
1135,6,2,30,6180,3,65,50,3,80,8,9,0,0.0,2,9,960,0,986,2,5,1,3,1.0,986,0,4,9,0,128,0,180,0,4,6,0,10,6,30
1136,10,2,50,9600,3,65,75,3,80,36,9,0,0.0,3,9,1032,0,1252,3,6,1,3,1.0,1032,220,0,9,1,96,0,288,0,4,4,0,10,1,30
1137,10,2,50,6342,3,65,75,3,80,36,12,0,0.0,3,9,780,0,1020,2,6,1,3,1.0,780,240,0,12,0,176,0,0,0,4,6,0,10,6,40
1138,10,2,20,9819,2,65,50,3,80,27,9,0,0.0,4,9,1567,0,1567,2,5,1,4,2.0,1567,0,6,9,1,32,264,714,0,4,6,0,10,6,30
1139,10,2,30,8731,3,65,50,3,80,34,6,0,0.0,2,9,915,0,1167,3,6,1,3,1.0,1167,0,4,9,1,342,0,495,0,4,6,0,10,6,25
1140,10,2,20,7350,3,65,50,3,80,12,9,0,0.0,3,9,952,0,952,2,4,1,3,1.0,952,0,0,9,1,0,0,840,0,4,6,0,6,1,35
1141,10,2,60,10304,3,65,80,3,80,22,12,3,44.0,3,9,780,0,1868,4,9,1,4,2.5,1088,780,3,15,1,96,448,484,0,4,6,0,10,6,35
1142,10,2,60,9965,3,65,80,5,80,36,12,5,340.0,4,15,1466,0,2828,4,11,1,4,3.0,1466,1362,3,15,1,144,125,1052,0,4,6,0,7,2,40
1143,10,2,20,9000,3,65,50,3,80,15,9,0,0.0,3,9,1006,0,1006,3,5,1,3,1.0,1006,0,0,9,1,24,0,0,0,4,6,0,10,6,15
1144,10,2,190,12180,3,70,75,3,80,4,6,0,0.0,2,12,672,0,924,2,5,1,2,1.0,672,252,0,10,0,0,0,280,0,4,4,0,10,6,16
1145,6,2,50,6240,3,65,75,3,80,4,9,0,0.0,2,9,1042,0,1576,3,8,1,3,1.0,1042,534,4,15,1,0,0,225,0,4,6,0,10,4,30
1146,10,2,20,11200,3,65,50,3,80,9,12,3,85.0,3,12,1298,0,1298,3,5,1,4,2.0,1298,0,3,9,1,26,165,403,0,4,6,0,10,6,30
1147,10,2,70,12000,3,65,80,3,80,4,9,0,0.0,3,9,704,0,1564,3,7,1,2,1.5,860,704,4,15,1,0,0,234,0,4,6,0,10,6,49
1148,6,2,50,5700,3,65,75,3,80,8,9,0,0.0,4,9,572,0,1111,2,5,1,3,1.0,572,539,4,9,1,176,0,288,0,4,6,0,10,6,49
1149,6,2,70,9000,3,65,80,5,80,36,12,0,0.0,4,9,650,0,1482,3,7,1,3,1.0,832,650,0,15,1,0,0,324,0,4,6,0,10,6,63
1150,10,2,20,8280,3,65,50,3,80,16,9,0,0.0,3,9,932,0,932,2,4,1,4,1.0,932,0,4,15,1,214,0,306,0,4,4,0,10,6,30
1151,10,2,20,17755,3,65,50,3,80,17,9,3,132.0,3,9,1466,0,1466,3,6,1,2,1.5,1466,0,8,9,1,240,0,528,0,4,6,0,10,6,20
1152,10,2,20,14115,3,65,50,3,80,26,9,0,0.0,4,9,1073,0,1811,2,6,1,5,1.0,1811,0,4,15,1,280,0,470,0,4,6,0,10,1,42
1153,6,2,30,5890,3,65,50,3,80,8,16,0,0.0,2,9,816,0,816,2,5,1,3,1.0,816,0,0,15,1,96,0,432,0,4,6,0,10,6,48
1154,10,2,60,13700,3,65,80,3,80,36,9,5,288.0,3,9,864,0,1820,4,8,1,4,2.0,902,918,8,9,1,357,60,492,0,4,6,0,10,6,42
1155,10,2,20,10768,3,65,50,3,80,22,16,0,0.0,3,12,1437,0,1437,3,6,1,4,2.0,1437,0,2,9,1,201,0,528,0,4,6,0,10,6,40
1156,10,2,80,9350,3,65,55,3,80,16,12,0,0.0,4,9,1219,0,1265,3,6,1,4,2.0,1265,0,4,12,1,188,0,502,0,4,6,0,10,6,40
1157,10,2,120,5001,3,80,50,3,80,36,12,5,166.0,4,12,1314,0,1314,2,6,1,4,2.0,1314,0,4,15,1,62,172,626,0,4,6,0,10,6,35
1158,10,2,20,11932,3,65,50,3,80,36,12,5,186.0,4,12,1580,0,1580,3,7,1,4,2.0,1580,0,0,15,1,24,0,830,0,4,6,0,2,2,40
1159,10,2,60,9120,3,65,80,5,80,12,12,3,270.0,3,9,901,0,1876,4,8,1,4,2.5,943,933,3,9,1,69,0,540,0,4,6,0,10,6,36
1160,10,2,160,2280,3,80,80,3,80,18,9,0,0.0,3,12,855,0,1456,3,7,1,3,2.5,855,601,3,6,1,0,26,440,0,4,6,0,10,6,30
1161,10,2,20,14778,3,65,50,5,80,12,12,3,72.0,3,9,1296,0,1640,3,7,1,4,1.0,1640,0,4,15,1,216,108,924,0,4,6,0,10,6,42
1162,10,2,20,8724,3,65,50,3,80,36,9,0,0.0,3,12,894,0,894,3,5,1,3,1.0,894,0,1,12,1,0,0,450,0,4,6,0,10,6,25
1163,10,2,90,12900,3,75,65,3,80,22,9,0,0.0,3,12,1198,0,1258,0,6,2,3,1.0,1258,0,0,9,1,0,120,400,0,4,6,0,10,3,16
1164,10,2,80,16157,3,65,55,3,80,22,9,0,0.0,4,12,1360,0,1432,2,5,1,4,1.5,1432,0,3,15,1,180,168,588,0,4,6,0,10,6,35
1165,10,2,20,9541,3,65,50,3,80,36,12,5,268.0,4,12,1502,0,1502,3,7,1,4,2.0,1502,0,0,15,1,114,0,644,0,4,6,0,7,2,35
1166,10,2,20,10475,3,65,50,3,80,36,12,5,72.0,4,12,1694,0,1694,3,7,1,4,2.0,1694,0,0,15,1,33,160,776,0,4,6,0,10,6,40
1167,10,2,60,10852,3,65,80,3,80,36,9,0,0.0,4,12,959,0,1671,3,7,1,3,2.5,959,712,3,15,1,38,0,472,0,4,6,0,10,6,30
1168,10,2,70,13728,3,65,80,5,80,34,9,0,0.0,3,9,1127,0,2108,4,7,1,4,2.0,1236,872,6,15,1,90,0,540,0,4,6,0,10,6,42
1169,10,2,60,35760,3,65,80,5,80,12,16,3,1378.0,4,15,1930,0,3627,4,10,1,4,3.5,1831,1796,3,15,1,76,361,807,0,4,6,0,10,6,50
1170,10,2,80,9880,3,65,55,3,80,22,9,0,0.0,3,9,1096,0,1118,3,6,1,3,1.0,1118,0,1,9,1,0,203,358,576,4,6,0,10,6,36
1171,10,2,20,9120,3,65,50,5,80,4,9,0,0.0,3,9,1261,0,1261,3,6,1,3,1.0,1261,0,3,15,1,288,0,433,0,4,6,1400,10,6,36
1172,1,2,160,4017,3,85,80,3,80,4,12,0,0.0,4,12,625,0,1250,2,5,1,4,2.5,625,625,0,15,1,54,0,625,0,4,6,0,10,6,35
1173,10,2,50,18030,3,65,75,3,80,4,9,0,0.0,3,9,1598,479,3086,3,12,1,5,3.0,1636,971,4,9,1,0,122,0,0,4,6,0,10,6,30
1174,10,2,70,16560,3,65,80,3,80,8,9,0,0.0,2,12,952,0,2345,4,9,1,3,2.5,1170,1175,4,9,1,0,0,360,0,4,6,0,10,6,48
1175,10,2,50,10678,3,65,75,5,80,12,12,3,337.0,4,12,1683,0,2872,4,9,1,4,2.5,2129,743,3,15,1,33,0,541,0,4,6,0,10,6,40
1176,10,2,20,6951,3,65,50,3,80,17,9,0,0.0,3,9,876,0,923,3,5,1,3,1.0,923,0,0,9,1,0,362,264,0,4,6,0,10,6,25
1177,6,2,50,3950,3,65,75,3,80,4,9,0,0.0,3,9,818,0,1224,3,5,1,3,1.0,818,406,0,9,1,116,0,210,0,4,6,0,10,6,48
1178,10,2,50,7681,3,65,75,3,80,8,9,0,0.0,2,9,731,0,1343,3,7,1,3,1.5,820,523,4,15,1,102,192,186,0,4,6,0,10,6,30
1179,10,2,20,8335,3,65,50,3,80,8,9,0,0.0,5,9,0,0,1124,3,5,1,3,1.0,1124,0,4,12,1,226,0,0,0,4,6,0,10,6,25
1180,10,2,60,11170,3,65,80,3,80,4,9,0,0.0,1,12,1216,0,2514,4,8,1,3,2.5,1298,1216,0,15,1,0,0,693,0,4,6,0,10,6,35
1181,6,2,120,5587,2,85,50,5,80,20,15,5,186.0,4,15,1600,0,1652,2,5,1,4,2.0,1652,0,4,15,1,206,162,482,0,4,6,0,7,2,40
1182,10,2,60,15623,3,65,80,5,80,20,12,0,0.0,4,15,2396,0,4476,4,10,1,5,3.5,2411,2065,6,15,1,78,171,813,555,4,6,0,10,1,50
1183,10,2,30,10800,3,65,50,5,80,34,9,0,0.0,2,9,1120,0,1130,2,5,1,3,1.0,1130,0,4,15,1,0,229,720,0,4,6,0,10,6,30
1184,10,1,20,35133,2,65,50,5,80,4,9,3,226.0,3,9,1572,0,1572,3,5,1,3,1.5,1572,0,6,12,1,526,0,995,0,4,6,0,10,6,20
1185,10,2,50,9738,3,65,75,3,80,6,12,0,0.0,2,9,784,0,1221,4,7,1,3,1.0,949,272,0,12,1,236,0,392,0,4,6,0,10,6,35
1186,10,2,190,10615,2,70,80,3,80,12,9,0,0.0,3,6,978,0,1699,3,7,2,3,2.0,1014,685,0,9,1,74,0,420,0,4,6,0,10,1,15
1187,10,2,20,12461,3,65,50,3,80,32,12,0,0.0,4,12,1624,0,1624,2,5,1,4,2.0,1624,0,2,15,1,306,0,757,0,4,6,0,10,6,40
1188,10,2,60,8935,3,65,80,3,80,36,12,3,95.0,4,12,831,0,1660,3,7,1,4,2.5,831,829,0,15,1,68,144,493,0,4,6,0,10,6,35
1189,10,2,60,7500,3,65,80,3,80,36,9,0,0.0,4,9,994,0,1804,3,7,1,4,2.5,1028,776,3,12,1,60,140,442,0,4,6,0,10,6,35
1190,10,2,190,32463,2,70,50,3,80,4,12,5,149.0,3,9,1249,0,1622,3,7,1,3,1.0,1622,0,3,15,1,0,439,1356,0,4,6,0,10,6,16
1191,1,2,160,2645,3,80,80,3,80,4,12,3,456.0,4,12,776,0,1441,2,5,1,4,2.5,764,677,0,15,1,0,206,492,0,4,6,0,10,6,40
1192,6,2,50,9600,3,65,75,2,80,36,9,0,0.0,4,9,702,0,1472,3,6,1,4,1.0,842,630,0,12,1,84,0,250,0,4,6,0,10,6,40
1193,6,2,120,4500,3,85,50,5,80,36,9,3,425.0,4,15,1224,0,1224,2,5,1,3,2.0,1224,0,0,15,1,304,0,402,0,4,6,0,10,6,30
1194,10,2,60,9364,3,65,80,3,80,12,9,5,143.0,3,9,663,0,1352,4,7,1,3,1.5,663,689,0,9,1,36,379,299,0,4,6,0,10,6,42
1195,10,2,60,8029,3,65,80,3,80,36,9,0,0.0,4,12,728,0,1456,3,8,1,4,2.5,728,728,0,15,1,24,100,400,0,4,6,0,10,6,30
1196,10,2,60,14054,3,65,80,3,80,36,12,0,0.0,4,12,879,0,1863,4,9,1,4,2.5,879,984,4,15,1,17,100,660,0,4,6,0,7,2,35
1197,6,2,75,8850,3,65,90,3,80,4,9,0,0.0,2,9,815,0,1690,3,7,1,3,1.0,815,875,4,15,1,330,0,225,0,4,6,0,4,6,42
1198,10,2,20,9100,3,65,50,3,80,36,12,0,0.0,4,12,1212,0,1212,3,6,1,4,2.0,1212,0,0,15,1,0,356,573,0,4,6,0,10,6,35
1199,10,2,20,11235,3,65,50,3,80,12,9,3,51.0,3,9,1051,0,1382,3,6,1,3,1.5,1382,0,1,12,1,82,0,459,0,4,6,0,10,6,20
1200,10,2,20,9353,3,65,50,3,80,4,9,0,0.0,3,9,864,0,864,3,5,1,3,1.0,864,0,0,12,1,0,0,280,0,4,6,0,1,1,20
1201,10,2,60,10400,3,65,80,3,80,36,9,0,0.0,4,12,866,0,1779,3,6,1,4,2.5,866,913,0,15,1,36,198,546,0,4,6,0,10,6,35
1202,6,2,50,6000,3,65,75,3,80,8,9,0,0.0,2,9,884,0,1348,3,5,1,3,1.0,884,464,2,15,1,208,0,216,0,4,6,0,10,6,40
1203,10,2,20,9750,3,65,50,3,80,36,12,3,171.0,4,12,1630,0,1630,3,6,1,4,2.0,1630,0,3,15,1,234,74,451,0,4,6,0,10,6,35
1204,10,2,20,10140,3,65,50,3,80,12,9,0,0.0,3,12,1056,0,1074,3,6,1,3,1.5,1074,0,0,15,1,88,0,495,0,4,6,0,10,6,30
1205,10,2,20,14684,3,65,50,5,80,12,12,3,234.0,3,12,2158,0,2196,3,7,1,4,2.0,2196,0,3,12,1,70,84,701,0,4,6,0,10,6,49
1206,4,2,20,8900,3,65,50,3,80,12,9,0,0.0,3,9,1056,0,1056,2,5,1,3,1.0,1056,0,0,9,1,42,0,384,0,4,6,0,10,6,16
1207,10,2,20,9135,3,65,50,3,80,36,12,3,120.0,4,12,1682,0,1700,3,7,1,4,2.0,1700,0,0,15,1,23,192,544,0,4,6,0,10,6,30
1208,10,2,20,7763,3,65,50,3,80,4,12,0,0.0,3,9,931,0,1283,3,6,1,3,1.0,1283,0,0,9,1,0,0,506,0,4,6,0,10,6,35
1209,10,2,20,10182,3,65,50,5,80,36,12,5,420.0,4,15,1660,0,1660,3,8,1,4,2.0,1660,0,4,15,1,50,322,500,0,4,6,0,7,2,40
1210,10,2,60,11218,3,65,80,3,80,8,12,0,0.0,4,12,1055,0,1845,3,8,1,4,2.5,1055,790,3,15,1,104,635,462,0,4,6,400,10,6,30
1211,10,2,50,12134,2,65,75,3,80,8,12,0,0.0,1,12,559,0,1752,4,8,1,3,2.0,1080,672,0,12,1,12,325,492,0,4,6,0,10,6,56
1212,10,2,30,9340,3,65,50,5,80,4,9,0,0.0,3,9,672,0,672,2,4,1,3,1.0,672,0,0,9,1,113,0,234,0,4,6,0,10,6,24
1213,10,2,80,10246,3,65,55,3,80,36,12,0,0.0,3,12,648,0,960,0,3,1,3,0.0,960,0,0,15,1,0,88,364,0,4,6,0,10,6,36
1214,10,2,85,10205,3,65,65,3,80,4,9,0,0.0,3,9,925,0,999,3,6,1,3,1.0,999,0,0,9,1,72,150,300,0,4,6,0,10,6,25
1215,10,2,20,7094,3,65,50,3,80,36,9,0,0.0,3,9,894,0,894,3,5,1,3,1.0,894,0,0,9,1,0,0,384,0,4,6,0,10,6,25
1216,6,2,90,8930,3,75,75,3,80,36,9,0,0.0,5,9,0,0,1902,4,8,2,3,2.0,1318,584,0,9,1,0,0,539,0,4,6,0,10,6,30
1217,1,2,20,8640,3,65,50,3,80,20,12,5,72.0,4,12,1300,0,1314,3,6,1,4,2.0,1314,0,0,15,1,112,135,552,0,4,6,0,7,2,40
1218,6,2,50,6240,3,65,75,3,80,6,9,0,0.0,5,9,0,0,912,2,3,1,3,1.0,672,240,0,12,0,0,0,0,0,4,6,0,10,6,20
1219,6,2,160,1680,3,80,80,3,80,20,9,3,236.0,3,9,672,0,1218,3,7,1,3,1.5,672,546,0,9,1,0,201,0,0,4,6,0,10,1,30
1220,10,2,20,7800,3,65,50,3,80,8,9,0,0.0,3,9,912,0,912,2,5,1,3,1.0,912,0,0,9,1,0,0,288,0,4,6,0,10,1,25
1221,10,2,20,8250,3,65,50,5,80,12,9,0,0.0,3,9,952,0,1211,3,5,1,3,1.0,1211,0,3,15,1,63,0,322,0,4,6,0,10,6,25
1222,10,2,50,10496,3,65,75,3,80,8,9,3,320.0,3,9,1040,0,1846,3,7,1,3,2.0,1168,678,4,15,1,0,0,315,0,4,6,0,10,6,36
1223,10,2,20,10680,3,65,50,5,80,8,9,3,44.0,3,6,2136,0,2136,4,7,1,3,2.0,2136,0,0,9,0,30,0,528,0,4,4,0,10,6,15
1224,10,2,60,15384,3,65,80,3,80,36,12,0,0.0,4,12,788,0,1490,3,8,1,4,2.5,788,702,4,15,1,75,100,388,0,4,6,0,10,6,35
1225,10,2,80,10482,3,65,55,5,80,36,12,3,63.0,3,9,588,0,1138,3,6,1,3,1.0,1138,0,0,15,1,0,224,264,0,4,6,0,10,6,48
1226,10,2,60,14598,3,65,80,3,80,36,12,5,74.0,4,12,894,0,1933,4,9,1,4,2.5,894,1039,4,15,1,18,100,668,0,4,6,0,10,6,30
1227,10,2,20,8872,3,65,50,3,80,36,9,3,300.0,3,9,912,0,912,2,5,1,4,1.0,912,0,0,15,1,240,0,576,0,4,6,0,10,6,40
1228,10,2,120,8769,3,85,50,5,80,4,15,3,766.0,4,15,1702,0,1702,1,7,1,5,1.5,1702,0,4,15,1,296,0,1052,0,4,6,0,7,2,45
1229,10,2,80,7910,3,65,55,5,80,14,9,0,0.0,3,9,1075,0,1507,4,7,1,3,2.0,1507,0,0,12,1,0,0,404,0,4,6,0,10,6,25
1230,10,2,90,18890,3,75,75,1,80,22,9,0,1.0,3,12,1361,0,2620,4,12,2,3,3.0,1361,1259,3,15,1,169,155,600,0,4,6,8300,10,6,25
1231,10,2,90,7728,3,75,55,5,80,8,9,3,120.0,3,9,1106,0,1190,3,6,1,3,1.0,1190,0,0,9,1,18,0,540,0,4,6,0,10,6,30
1232,10,2,90,9842,3,75,50,3,80,12,9,0,0.0,5,9,0,0,1224,2,6,2,3,2.0,1224,0,0,9,1,0,0,462,0,4,6,0,10,6,20
1233,10,2,20,12160,3,65,50,5,80,22,9,3,180.0,3,9,1188,0,1188,3,6,1,3,1.0,1188,0,0,6,1,0,0,531,0,4,6,0,6,1,25
1234,4,2,70,8525,3,65,80,3,80,4,9,0,0.0,4,9,940,0,1964,4,7,1,3,1.5,1024,940,0,9,0,192,0,0,0,4,4,0,10,1,30
1235,10,2,70,13132,3,65,80,3,80,8,9,0,0.0,2,12,747,0,1784,4,9,1,3,1.5,892,892,0,12,1,40,203,180,0,4,3,0,10,6,25
1236,10,2,160,2628,3,80,80,3,80,23,12,5,106.0,4,12,764,0,1626,2,6,1,4,2.5,764,862,0,15,1,27,0,474,0,4,6,0,10,6,35
1237,10,2,60,12393,3,65,80,3,80,36,12,0,0.0,4,12,847,0,1948,4,8,1,4,2.5,847,1101,4,15,1,48,100,434,0,4,6,0,10,6,35
1238,10,2,20,13072,3,65,50,3,80,36,12,0,0.0,4,12,1141,0,1141,3,6,1,3,1.5,1141,0,0,15,1,0,0,484,0,4,6,0,10,1,30
1239,10,2,20,9037,3,65,50,5,80,36,12,3,32.0,4,12,1476,0,1484,2,6,1,5,2.0,1484,0,4,15,1,33,120,472,0,4,6,0,10,6,40
1240,10,2,60,8158,3,65,80,3,80,36,12,3,252.0,4,12,884,0,1768,3,8,1,4,2.5,884,884,0,15,1,63,0,543,0,4,6,0,10,6,35
1241,10,2,20,9849,3,65,50,5,80,36,12,5,0.0,4,12,1689,0,1689,3,7,1,4,2.0,1689,0,0,15,1,56,0,954,0,4,6,0,7,2,42
1242,10,2,85,10625,3,65,65,3,80,22,9,3,81.0,3,12,1053,0,1173,3,6,1,4,2.0,1173,0,6,9,1,120,0,528,0,4,6,0,10,4,42
1243,10,2,20,13891,3,65,50,3,80,36,15,0,0.0,4,20,2076,0,2076,2,7,1,5,2.5,2076,0,4,15,1,229,216,850,0,4,6,0,7,2,50
1244,10,2,70,11435,2,65,80,3,80,25,9,0,0.0,4,12,792,0,1517,3,7,1,4,1.0,792,725,8,6,1,0,0,400,0,4,6,0,10,6,56
1245,10,2,80,12090,3,65,55,5,80,36,9,3,74.0,3,12,585,0,1868,3,7,1,3,3.5,1140,728,3,15,1,259,268,477,0,4,6,0,10,1,42
1246,1,2,60,8125,3,65,80,3,80,36,12,0,0.0,4,12,756,0,1553,3,6,1,4,2.5,756,797,0,15,1,45,0,615,0,4,6,0,7,2,35
1247,10,2,80,12328,3,65,55,3,80,12,9,3,335.0,3,9,1012,0,1034,3,6,1,3,1.0,1034,0,0,9,1,0,0,888,0,4,6,0,10,6,30
1248,6,2,75,9600,3,65,90,3,80,6,9,0,0.0,2,12,735,0,2058,3,8,1,3,1.5,1134,924,4,2,0,259,0,396,0,4,6,0,10,6,30
1249,10,2,20,7200,3,65,50,3,80,4,9,0,0.0,3,9,876,0,988,3,6,1,3,1.0,988,0,0,9,1,80,0,276,0,4,6,0,10,6,35
1250,10,2,20,11160,3,65,50,5,80,16,12,0,0.0,3,9,2110,0,2110,3,8,1,5,2.5,2110,0,6,15,1,0,0,522,0,4,6,0,10,6,35
1251,10,2,120,3136,3,85,50,3,80,23,12,5,163.0,4,12,1405,0,1405,2,6,1,4,2.0,1405,0,4,15,1,36,148,478,0,4,6,0,10,6,35
1252,10,2,20,9858,3,65,50,3,80,12,9,0,0.0,3,9,864,0,874,3,5,1,3,1.0,874,0,0,9,1,0,33,288,0,4,6,600,10,6,30
1253,10,2,60,17542,3,65,80,3,80,8,12,0,0.0,3,9,1192,0,2167,3,9,1,4,2.5,1516,651,8,9,1,47,220,518,0,4,6,0,10,6,49
1254,10,2,60,6931,3,65,80,3,80,36,12,5,92.0,4,12,746,0,1656,3,7,1,4,2.5,760,896,4,15,1,128,178,397,0,4,6,0,10,6,35
1255,6,2,50,6240,3,65,75,3,80,8,9,0,0.0,2,6,884,0,1367,3,6,1,3,1.0,959,408,4,9,1,120,0,560,0,4,4,0,10,6,36
1256,10,2,20,14303,3,65,50,5,80,12,12,3,554.0,4,12,1986,0,1987,2,7,1,4,2.0,1987,0,3,15,1,36,262,691,0,4,6,0,10,6,40
1257,10,2,30,4060,3,65,50,3,80,8,9,0,0.0,4,6,864,0,864,2,4,1,3,1.0,864,0,0,15,1,96,0,0,0,4,6,0,10,6,40
1258,10,2,80,9587,3,65,55,3,80,36,12,5,182.0,4,12,856,0,1166,2,5,1,4,2.0,1166,0,0,15,1,0,212,400,0,4,6,0,10,6,35
1259,10,2,20,9750,3,65,50,3,80,12,9,0,0.0,3,12,1054,0,1054,3,6,1,3,1.5,1054,0,0,12,1,80,180,460,0,4,6,0,10,6,48
1260,10,2,60,24682,3,65,80,3,80,36,9,0,0.0,4,12,841,0,1675,3,7,1,3,2.5,892,783,3,15,1,103,0,502,0,4,6,0,10,6,30
1261,10,2,20,9600,3,65,50,5,80,4,9,0,0.0,3,9,1050,0,1050,2,5,1,3,1.0,1050,0,0,12,1,0,0,338,0,4,6,0,10,6,30
1262,10,2,50,11250,3,65,75,3,80,8,9,0,0.0,3,9,1104,0,1788,5,8,1,3,1.0,1104,684,6,15,1,0,120,304,0,4,4,0,10,6,20
1263,10,2,70,13515,3,65,80,2,80,8,9,0,0.0,4,9,764,0,1824,3,8,1,3,1.0,1060,764,4,15,1,126,0,520,0,4,4,0,10,6,36
1264,4,2,120,4060,3,85,50,3,80,4,12,0,0.0,4,12,1405,0,1337,2,5,1,4,2.0,1337,0,0,15,1,68,144,511,0,4,6,0,6,1,30
1265,1,2,160,3735,3,85,80,5,80,4,12,3,218.0,4,12,691,0,1452,3,6,1,4,2.5,713,739,0,15,1,34,0,506,0,4,6,0,10,6,35
1266,6,2,190,10120,3,70,90,5,80,8,6,0,0.0,3,9,925,0,1889,4,9,2,3,1.5,964,925,4,9,0,264,0,308,0,4,3,0,10,6,28
1267,10,2,20,13214,3,65,50,5,80,27,15,0,0.0,4,15,2002,0,2018,3,10,1,5,2.0,2018,0,4,15,1,76,144,746,0,4,6,0,10,6,45
1268,10,2,50,14100,2,65,75,3,80,34,12,3,632.0,3,9,728,0,3447,4,11,1,4,3.5,1968,1479,8,15,1,12,314,1014,0,4,6,0,10,6,72
1269,10,2,50,11344,3,65,75,3,80,4,9,3,180.0,3,9,874,0,1524,3,7,1,3,1.5,874,650,0,6,1,0,0,315,0,4,4,0,10,6,25
1270,10,2,40,23595,1,65,50,1,50,22,12,0,0.0,4,12,1332,0,1524,0,4,1,4,0.5,1332,192,3,9,1,0,268,586,0,4,6,0,10,6,42
1271,10,2,20,9156,3,65,50,5,80,16,9,0,0.0,3,9,1489,0,1489,3,7,1,4,2.0,1489,0,4,12,1,0,0,462,0,4,6,0,10,6,42
1272,10,2,20,13526,3,65,50,5,80,17,9,3,114.0,3,9,935,0,935,3,5,1,3,1.0,935,0,0,9,1,0,180,288,0,4,6,0,10,6,30
1273,10,2,80,11512,3,65,55,3,80,22,9,3,84.0,3,9,1019,0,1357,2,5,1,5,1.0,1357,0,4,12,1,163,0,312,0,4,6,0,10,6,42
1274,10,2,50,5362,3,65,75,3,80,9,9,0,0.0,4,9,661,0,1250,3,8,1,3,2.0,661,589,4,15,1,81,242,552,0,4,6,0,10,6,30
1275,10,2,90,11345,3,75,80,3,65,6,9,5,567.0,3,9,928,0,1920,4,10,2,3,2.0,928,992,0,12,1,0,0,400,0,4,4,0,10,6,25
1276,10,2,60,12936,3,65,80,3,80,17,9,0,0.0,3,12,723,0,1395,3,6,1,3,1.5,735,660,3,9,1,116,294,497,0,4,6,0,10,6,36
1277,10,2,80,17871,3,65,55,3,80,12,9,3,359.0,3,12,1680,0,1724,3,7,1,3,1.5,1724,0,4,6,1,0,0,480,0,4,6,0,10,6,30
1278,10,2,60,9473,3,65,80,3,80,36,12,0,0.0,4,12,1128,0,2031,3,7,1,4,2.5,1128,903,4,15,1,211,0,577,0,4,6,0,10,6,40
1279,20,2,50,7500,3,65,75,3,80,4,12,0,0.0,3,9,698,0,1128,2,6,1,3,1.0,698,430,0,9,1,164,30,528,0,4,4,0,6,1,16
1280,10,2,20,9808,3,65,50,3,80,36,12,3,110.0,4,12,1573,0,1573,3,6,1,4,2.0,1573,0,0,15,1,72,0,544,0,4,6,0,10,6,35
